# source, executable, build_date time, wall-clock, function, elapsed, cores, itens
minas-funcs.c,./target/mfog,Jun 12 2020 20:12:00,1592003520,readModel,7.540000e-04,1
minas-funcs.c,./target/mfog,Jun 12 2020 20:12:00,1592003522,readExamples,2.169067e+00,1
minas-mpi.c,./target/mfog,Jun 12 2020 20:11:59,1592003522,sendModel,1.660000e-04,4
minas-mpi.c,./target/mfog,Jun 12 2020 20:11:59,1592003525,sendExamples,3.074154e+00,4
minas-mpi.c,./target/mfog,Jun 12 2020 20:11:59,1592003525,MFOG_main,3.074173e+00,4
evaluate.c,target/eval,Jun 12 2020 20:11:48,1592003528,main,2.673139e+00,1
#
minas-funcs.c,target/minas,Jun 12 2020 21:03:52,1592006633,readModel,7.180000e-04,1
minas-funcs.c,target/minas,Jun 12 2020 21:03:52,1592006635,readExamples,1.988740e+00,1
minas.c,target/minas,Jun 12 2020 21:03:52,1592006642,MNS_classifier,7.042915e+00,1
evaluate.c,target/eval,Jun 12 2020 21:03:52,1592006644,main,2.652616e+00,1
minas-funcs.c,./target/mfog,Jun 12 2020 21:04:04,1592006645,readModel,7.770000e-04,1
minas-funcs.c,./target/mfog,Jun 12 2020 21:04:04,1592006647,readExamples,2.111730e+00,1
minas-mpi.c,./target/mfog,Jun 12 2020 21:04:04,1592006647,sendModel,1.800000e-04,4
minas-mpi.c,./target/mfog,Jun 12 2020 21:04:04,1592006650,sendExamples,3.530612e+00,4
minas-mpi.c,./target/mfog,Jun 12 2020 21:04:04,1592006650,MFOG_main,3.530630e+00,4
evaluate.c,target/eval,Jun 12 2020 21:03:52,1592006653,main,2.678005e+00,1
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592006884,readModel,1.128000e-03,1
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592006887,readExamples,2.164682e+00,1
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592006887,sendModel,1.960000e-04,4
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592006890,sendExamples,3.035171e+00,4
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592006890,MFOG_main,3.035187e+00,4
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592007249,readModel,6.570000e-04,1
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592007252,readExamples,2.230374e+00,1
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007252,sendModel,1.270000e-04,2
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007259,sendExamples,7.397015e+00,2
minas-mpi.c,target/mfog,Jun 12 2020 21:04:04,1592007259,MFOG_main,7.397033e+00,2
minas-funcs.c,target/mfog,Jun 12 2020 21:04:04,1592007274,readModel,1.155000e-03,1
