src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309571,noveltyDetection,10.2.0,3.007590e-01,1,2000
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309571,writeModel,10.2.0,4.196000e-03,1,353
src/main.c,./bin/mfog,Sep 28 2020 11:18:40,1601309571,mainClassify,10.2.0,2.119720e+01,1,653457
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309572,writeModel,10.2.0,2.796000e-03,1,353
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309631,readModel,10.2.0,1.133000e-03,1,100
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309635,readExamples,10.2.0,3.757734e+00,1,653458
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601309635,sendModel,10.2.0,1.770000e-04,4,100
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601309638,sendExamples,10.2.0,3.655849e+00,4,653457
src/main.c,./bin/mfog,Sep 28 2020 11:18:40,1601309638,mainClassify,10.2.0,3.656191e+00,4,0
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601309639,writeModel,10.2.0,1.011000e-03,1,100
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601319401,readModel,10.2.0,1.108000e-03,1,100
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601319404,readExamples,10.2.0,3.391825e+00,1,653458
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601319404,sendModel,10.2.0,1.310000e-04,4,100
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601319408,sendExamples,10.2.0,3.319088e+00,4,653457
src/main.c,./bin/mfog,Sep 28 2020 11:18:40,1601319408,mainClassify,10.2.0,3.319326e+00,4,0
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601319409,writeModel,10.2.0,1.623000e-03,1,100
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601332502,readModel,10.2.0,1.267000e-03,1,100
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601332505,readExamples,10.2.0,3.535788e+00,1,653458
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601332505,sendModel,10.2.0,1.370000e-04,4,100
src/mpi/minas-mpi.c,./bin/mfog,Sep 28 2020 11:18:40,1601332508,sendExamples,10.2.0,2.767672e+00,4,653457
src/main.c,./bin/mfog,Sep 28 2020 11:18:40,1601332508,mainClassify,10.2.0,2.767936e+00,4,0
src/minas/minas.c,./bin/mfog,Sep 28 2020 11:18:40,1601332509,writeModel,10.2.0,1.081000e-03,1,100
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332616,readModel,10.2.0,1.125000e-03,1,100
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332621,readExamples,10.2.0,4.248101e+00,1,653458
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332621,kMeans,10.2.0,5.037010e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332621,fillCluster,10.2.0,1.915700e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332621,noveltyDetection,10.2.0,5.235470e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332621,writeModel,10.2.0,1.264000e-03,1,132
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,kMeans,10.2.0,3.181070e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,fillCluster,10.2.0,1.865500e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,noveltyDetection,10.2.0,3.369280e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,writeModel,10.2.0,1.428000e-03,1,137
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,kMeans,10.2.0,2.272570e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,fillCluster,10.2.0,2.012200e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,noveltyDetection,10.2.0,2.480320e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332622,writeModel,10.2.0,1.464000e-03,1,157
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,kMeans,10.2.0,3.204560e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,fillCluster,10.2.0,1.994300e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,noveltyDetection,10.2.0,3.410800e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,writeModel,10.2.0,1.736000e-03,1,181
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,kMeans,10.2.0,2.803150e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,fillCluster,10.2.0,1.947000e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,noveltyDetection,10.2.0,3.005870e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332623,writeModel,10.2.0,1.764000e-03,1,201
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332624,kMeans,10.2.0,3.364470e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332624,fillCluster,10.2.0,1.914200e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332624,noveltyDetection,10.2.0,3.565590e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332624,writeModel,10.2.0,1.980000e-03,1,231
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332626,kMeans,10.2.0,3.730620e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332626,fillCluster,10.2.0,2.008200e-02,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332626,noveltyDetection,10.2.0,3.940320e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332626,writeModel,10.2.0,2.255000e-03,1,254
src/util/kMeans.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332630,kMeans,10.2.0,5.477170e-01,1,2000
src/minas/minas.c,./bin/minas-mpi,Sep 28 2020 19:36:56,1601332630,fillCluster,10.2.0,1.896500e-02,1,2000
